wav	flux
9.5395	0.018027306
9.5425	0.018144524
9.5455	0.017897311000000003
9.5485	0.017968009
9.5515	0.018264955
9.5545	0.0176946
9.5575	0.017738831
9.5605	0.018042983999999998
9.5635	0.017526066
9.5665	0.018112354
9.5695	0.018100809
9.5725	0.017953968
9.5755	0.01747887
9.5785	0.017985338
9.5815	0.016791288
9.5845	0.017672434
9.5875	0.017769838
9.5905	0.017897046
9.5935	0.017770967
9.5965	0.017470375
9.5995	0.017140244
9.6025	0.018076082
9.6055	0.01803703
9.6085	0.017804362
9.6115	0.017244796
9.6145	0.017630643999999997
9.6175	0.017320988
9.6205	0.017779401
9.6235	0.018003084
9.6265	0.017320828
9.6295	0.017850641
9.6325	0.017954033
9.6355	0.01710331
9.6385	0.017775887
9.6415	0.017754653999999998
9.6445	0.017535856000000002
9.6475	0.017474027
9.6505	0.017881778
9.6535	0.018049721
9.6565	0.016997336000000002
9.6595	0.01765519
9.6625	0.01784407
9.6655	0.017157778999999998
9.6685	0.017334367
9.6715	0.017624841000000002
9.6745	0.017772818
9.6775	0.017069846
9.6805	0.017775638
9.6835	0.017446686
9.6865	0.017858575
9.6895	0.017777526999999998
9.6925	0.017459064
9.6955	0.017684272
9.6985	0.017623568
9.7015	0.017414545
9.7045	0.017211676000000002
9.7075	0.017750505
9.7105	0.017657185
9.7135	0.017270478
9.7165	0.016524153
9.7195	0.017698584
9.7225	0.017529518
9.7255	0.017640749
9.7285	0.017457977
9.7315	0.017207295
9.7345	0.017479223999999998
9.7375	0.017431058
9.7405	0.017399872
9.7435	0.017337983
9.7465	0.017597848
9.7495	0.016977072
9.7525	0.017395209
9.7555	0.017620137
9.7585	0.016613331000000002
9.7615	0.01746003
9.7645	0.017026989
9.7675	0.017348176
9.7705	0.01752345
9.7735	0.01716804
9.7765	0.017406658000000002
9.7795	0.017174251
9.7825	0.01730396
9.7855	0.017365798999999998
9.7885	0.017328236
9.7915	0.017417181
9.7945	0.01710026
9.7975	0.017377322
9.8005	0.016891332
9.8035	0.017305966000000002
9.8065	0.017328936
9.8095	0.016848579
9.8125	0.017448841
9.8155	0.016726384
9.8185	0.017127418000000002
9.8215	0.017041332
9.8245	0.017061523000000002
9.8275	0.016885027
9.8305	0.017260154
9.8335	0.017122883999999998
9.8365	0.017407246
9.8395	0.017071272
9.8425	0.016790799
9.8455	0.01677717
9.8485	0.017311636000000002
9.8515	0.017062811
9.8545	0.016873702
9.8575	0.016959388
9.8605	0.01686984
9.8635	0.016847375
9.8665	0.017194528
9.8695	0.017092848
9.8725	0.017063519
9.8755	0.01727449
9.8785	0.017292816000000003
9.8815	0.01706478
9.8845	0.016197291000000003
9.8875	0.016773003999999998
9.8905	0.016575397
9.8935	0.016638913999999998
9.8965	0.016635518999999998
9.8995	0.016739441
9.9025	0.017104215
9.9055	0.016620144
9.9085	0.016993428999999997
9.9115	0.016506851
9.9145	0.01696132
9.9175	0.017120316
9.9205	0.016530447
9.9235	0.016998036
9.9265	0.016609858
9.9295	0.016532613
9.9325	0.0167387
9.9355	0.016649498999999998
9.9385	0.016961053
9.9415	0.017056288
9.9445	0.016512811000000002
9.9475	0.01681498
9.9505	0.016812443
9.9535	0.016580776999999998
9.9565	0.016328771000000002
9.9595	0.016540122
9.9625	0.016627853
9.9655	0.016456801
9.9685	0.016181841000000002
9.9715	0.016577569
9.9745	0.01678191
9.9775	0.016885726
9.9805	0.016495675
9.9835	0.016805435
9.9865	0.016910648
9.9895	0.016571811000000002
9.9925	0.016091178
9.9955	0.016533951
9.9985	0.016653868999999998
10.0015	0.016566398
10.0045	0.016409187
10.0075	0.016756764
10.0105	0.016499113
10.0135	0.016237613999999997
10.0165	0.016555473
10.0195	0.016037511
10.0225	0.016364763
10.0255	0.016785952
10.0285	0.016681524
10.0315	0.016680534
10.0345	0.016443777
10.0375	0.016254388
10.0405	0.016282055
10.0435	0.016520541
10.0465	0.016818761
10.0495	0.01674754
10.0525	0.016287867
10.0555	0.015878131
10.0585	0.016454098
10.0615	0.016436983
10.0645	0.016287011
10.0675	0.016584155
10.0705	0.01653223
10.0735	0.016480419
10.0765	0.016020298999999998
10.0795	0.016395225
10.0825	0.016038359
10.0855	0.016547718
10.0885	0.015917969
10.0915	0.016134506
10.0945	0.016362295
10.0975	0.016336793
10.1005	0.016082773
10.1035	0.016159309
10.1065	0.016403341000000002
10.1095	0.01624813
10.1125	0.016345458
10.1155	0.016251907
10.1185	0.01621225
10.1215	0.016285183
10.1245	0.016009842
10.1275	0.015991201
10.1305	0.015823397
10.1335	0.016398173000000002
10.1365	0.015511721000000001
10.1395	0.016284922
10.1425	0.016179348
10.1455	0.015943345
10.1485	0.016375485
10.1515	0.016068814
10.1545	0.016416133
10.1575	0.015919882
10.1605	0.016208534
10.1635	0.016143022
10.1665	0.016003547
10.1695	0.016186138
10.1725	0.016074876000000002
10.1755	0.016145206000000002
10.1785	0.016055096
10.1815	0.016258482
10.1845	0.015911151000000002
10.1875	0.01550224
10.1905	0.016095703
10.1935	0.015846073000000002
10.1965	0.01591811
10.1995	0.016173956
10.2025	0.015883351
10.2055	0.015995375
10.2085	0.015941621
10.2115	0.015951905
10.2145	0.01591079
10.2175	0.015760193999999998
10.2205	0.016029885
10.2235	0.015880598
10.2265	0.016099692
10.2295	0.016085938
10.2325	0.01582941
10.2355	0.015987528
10.2385	0.015799612
10.2415	0.015284801
10.2445	0.016001765
10.2475	0.015739698
10.2505	0.015640907
10.2535	0.01607747
10.2565	0.015781221
10.2595	0.015494111999999999
10.2625	0.015812111
10.2655	0.016005361
10.2685	0.01600719
10.2715	0.015745275
10.2745	0.016018332
10.2775	0.015327166000000001
10.2805	0.015665584
10.2835	0.015434777
10.2865	0.015960152
10.2895	0.015645636
10.2925	0.015889196
10.2955	0.015728895
10.2985	0.015767688000000002
10.3015	0.015650841000000002
10.3045	0.015543784
10.3075	0.015539733
10.3105	0.015310413
10.3135	0.015732924
10.3165	0.015683905
10.3195	0.015375815
10.3225	0.015356415
10.3255	0.015365156999999999
10.3285	0.01515151
10.3315	0.015777334
10.3345	0.015672915
10.3375	0.015707288
10.3405	0.015732047
10.3435	0.015575768
10.3465	0.015646735
10.3495	0.0156665
10.3525	0.015635272
10.3555	0.015553796000000002
10.3585	0.015371118000000001
10.3615	0.015211538
10.3645	0.015758763999999998
10.3675	0.015620733999999999
10.3705	0.01520006
10.3735	0.015419937
10.3765	0.015280156999999999
10.3795	0.015539777
10.3825	0.015616861000000001
10.3855	0.015588887
10.3885	0.015622003
10.3915	0.015497533999999999
10.3945	0.015551575
10.3975	0.015613107
10.4005	0.015450827
10.4035	0.015223473000000001
10.4065	0.015609447
10.4095	0.015231563
10.4125	0.015448228999999999
10.4155	0.015410783999999999
10.4185	0.015555218
10.4215	0.015425139
10.4245	0.015533301999999999
10.4275	0.015377314
10.4305	0.015356101
10.4335	0.015200586
10.4365	0.015075966000000001
10.4395	0.015350993
10.4425	0.015029368000000001
10.4455	0.015600443
10.4485	0.015103031999999999
10.4515	0.015251326
10.4545	0.015341536999999999
10.4575	0.015280761
10.4605	0.014946025
10.4635	0.015305815
10.4665	0.015292102
10.4695	0.015239255
10.4725	0.015077806000000001
10.4755	0.014793438999999999
10.4785	0.015167763
10.4815	0.015224691
10.4845	0.015225121000000001
10.4875	0.015233338999999999
10.4905	0.015224473999999998
10.4935	0.015311065
10.4965	0.015170817
10.4995	0.015189913999999999
10.5025	0.014730008999999999
10.5055	0.015066915
10.5085	0.014959429
10.5115	0.01530024
10.5145	0.015125692
10.5175	0.014937613999999998
10.5205	0.015195023
10.5235	0.015111098
10.5265	0.015020183999999999
10.5295	0.015270042
10.5325	0.014777473999999999
10.5355	0.015169304
10.5385	0.015099986999999999
10.5415	0.015023508999999999
10.5445	0.015114558
10.5475	0.015218253999999999
10.5505	0.014640723000000001
10.5535	0.014848186000000001
10.5565	0.014939067
10.5595	0.01486148
10.5625	0.014739137
10.5655	0.015187797
10.5685	0.014968046
10.5715	0.014972303999999999
10.5745	0.014869293
10.5775	0.01487752
10.5805	0.015050805
10.5835	0.015072694
10.5865	0.014966183999999999
10.5895	0.015096755
10.5925	0.014839818000000001
10.5955	0.014949951999999999
10.5985	0.014823322
10.6015	0.014841895
10.6045	0.014680348999999999
10.6075	0.01488038
10.6105	0.015038158999999999
10.6135	0.014622373999999999
10.6165	0.014622326000000001
10.6195	0.014946099
10.6225	0.014954591000000001
10.6255	0.014708248
10.6285	0.014780743999999998
10.6315	0.014779103
10.6345	0.014660561
10.6375	0.014668347
10.6405	0.014783784
10.6435	0.014697918
10.6465	0.014987354
10.6495	0.014976828999999999
10.6525	0.014882623000000001
10.6555	0.014713226000000001
10.6585	0.014572285
10.6615	0.014744743000000001
10.6645	0.014984037
10.6675	0.014621865
10.6705	0.014731673
10.6735	0.014619111
10.6765	0.014992233999999998
10.6795	0.014448838
10.6825	0.014546711
10.6855	0.014682907
10.6885	0.014748646
10.6915	0.014904019
10.6945	0.014505816999999999
10.6975	0.014621315
10.7005	0.014775875
10.7035	0.014647598000000001
10.7065	0.014303214
10.7095	0.014478194
10.7125	0.014278137
10.7155	0.01452637
10.7185	0.014466298999999998
10.7215	0.014615965
10.7245	0.014539318
10.7275	0.014562185
10.7305	0.014647035
10.7335	0.01430961
10.7365	0.014669983000000001
10.7395	0.014463453999999999
10.7425	0.014572441
10.7455	0.014472667
10.7485	0.014261263
10.7515	0.014540112
10.7545	0.014432813000000001
10.7575	0.014167645
10.7605	0.014265403999999999
10.7635	0.01435995
10.7665	0.014637588
10.7695	0.014611522
10.7725	0.014661198
10.7755	0.014508483999999999
10.7785	0.014253139
10.7815	0.013878963999999999
10.7845	0.014441606999999999
10.7875	0.014454017
10.7905	0.014399213000000001
10.7935	0.014323931000000002
10.7965	0.014330991999999999
10.7995	0.014276603999999998
10.8025	0.014547415
10.8055	0.014459511000000001
10.8085	0.014351343
10.8115	0.014348597
10.8145	0.014460945
10.8175	0.014338258999999999
10.8205	0.014126078
10.8235	0.014438405
10.8265	0.01406321
10.8295	0.014124198000000001
10.8325	0.014124636999999999
10.8355	0.014438135
10.8385	0.014554255
10.8415	0.014534063
10.8445	0.01423648
10.8475	0.014441275
10.8505	0.014262027
10.8535	0.014022736000000001
10.8565	0.014181185
10.8595	0.014274928000000001
10.8625	0.014317425
10.8655	0.014512424
10.8685	0.014260677
10.8715	0.01421553
10.8745	0.014396663
10.8775	0.014231598
10.8805	0.014250326
10.8835	0.014111221
10.8865	0.013789131999999999
10.8895	0.013858956
10.8925	0.013886925
10.8955	0.013988523000000001
10.8985	0.014126585
10.9015	0.013966271
10.9045	0.013734593
10.9075	0.013976668000000001
10.9105	0.014184921999999999
10.9135	0.013930083999999999
10.9165	0.014194343
10.9195	0.014185613
10.9225	0.014078087
10.9255	0.014164131000000002
10.9285	0.013613631999999999
10.9315	0.014193618
10.9345	0.013987474
10.9375	0.014068536999999999
10.9405	0.013841208
10.9435	0.01379458
10.9465	0.013836989
10.9495	0.013849866
10.9525	0.014028471
10.9555	0.014171313
10.9585	0.01414688
10.9615	0.014029686000000001
10.9645	0.013733488
10.9675	0.014100028999999998
10.9705	0.013590993
10.9735	0.013952771999999999
10.9765	0.013850695
10.9795	0.013848346999999999
10.9825	0.013537286
10.9855	0.013442141000000001
10.9885	0.013796407
10.9915	0.014037895
10.9945	0.013763643999999998
10.9975	0.013909648
11.0005	0.014011031
11.0035	0.013721154
11.0065	0.013677054
11.0095	0.013803157
11.0125	0.013715597
11.0155	0.01390873
11.0185	0.01396099
11.0215	0.013924775
11.0245	0.013639555
11.0275	0.013795555
11.0305	0.013792179
11.0335	0.013882988999999998
11.0365	0.013766585
11.0395	0.013888623000000001
11.0425	0.013173388999999999
11.0455	0.013516627
11.0485	0.013772774
11.0515	0.013840803999999998
11.0545	0.013418713999999998
11.0575	0.01352834
11.0605	0.013477457
11.0635	0.013935323000000001
11.0665	0.013457453000000001
11.0695	0.013765883000000001
11.0725	0.013877076
11.0755	0.013696278999999999
11.0785	0.013793195
11.0815	0.013382308999999998
11.0845	0.013693908999999999
11.0875	0.013585793999999998
11.0905	0.013657851
11.0935	0.013654432
11.0965	0.013694243
11.0995	0.013496323999999999
11.1025	0.013608618999999999
11.1055	0.013700714
11.1085	0.013523196999999999
11.1115	0.013641368000000001
11.1145	0.013352365
11.1175	0.013444931
11.1205	0.013401416999999999
11.1235	0.013692026999999999
11.1265	0.01348799
11.1295	0.013389831000000001
11.1325	0.01371025
11.1355	0.01318134
11.1385	0.013311373999999999
11.1415	0.013574731000000001
11.1445	0.013658783
11.1475	0.013790064
11.1505	0.013412618999999999
11.1535	0.013650735
11.1565	0.013540043
11.1595	0.013408926000000002
11.1625	0.013402144
11.1655	0.013486688
11.1685	0.01335373
11.1715	0.013172547
11.1745	0.013360281000000002
11.1775	0.013060401999999999
11.1805	0.013610961000000001
11.1835	0.013252788
11.1865	0.013440912
11.1895	0.013609767
11.1925	0.013633123999999998
11.1955	0.013552781000000002
11.1985	0.013297763999999998
11.2015	0.013047577
11.2045	0.013510797
11.2075	0.013138182
11.2105	0.013334701000000001
11.2135	0.013530868
11.2165	0.013158526
11.2195	0.013444393999999998
11.2225	0.013568081999999999
11.2255	0.013307687
11.2285	0.012829028000000001
11.2315	0.013450061000000001
11.2345	0.013301378999999999
11.2375	0.013356847
11.2405	0.013065513
11.2435	0.013266215
11.2465	0.013287773000000001
11.2495	0.013432345
11.2525	0.012865001000000001
11.2555	0.013177495
11.2585	0.013330178
11.2615	0.013238041
11.2645	0.013045973999999998
11.2675	0.013297307
11.2705	0.013277128999999999
11.2735	0.013097117
11.2765	0.013300552
11.2795	0.013286923
11.2825	0.013363103999999999
11.2855	0.013036059
11.2885	0.013108275
11.2915	0.013145717
11.2945	0.013361473
11.2975	0.012970863999999999
11.3005	0.013087865
11.3035	0.012855213
11.3065	0.013084366000000002
11.3095	0.013252686000000001
11.3125	0.012823952
11.3155	0.013330611000000001
11.3185	0.013250696999999999
11.3215	0.013149194
11.3245	0.013174326
11.3275	0.013286261
11.3305	0.013056683999999999
11.3335	0.013050791
11.3365	0.013333419
11.3395	0.012774052
11.3425	0.013011848999999999
11.3455	0.013048548
11.3485	0.013105268
11.3515	0.013179821000000001
11.3545	0.01296476
11.3575	0.012954256
11.3605	0.012852851
11.3635	0.012866771
11.3665	0.012725256
11.3695	0.012725962
11.3725	0.013027513000000001
11.3755	0.013043706
11.3785	0.012937673
11.3815	0.012801175
11.3845	0.013020891000000001
11.3875	0.013042856
11.3905	0.012839228000000001
11.3935	0.013053704
11.3965	0.012841034
11.3995	0.012851594
11.4025	0.013103516
11.4055	0.012969162
11.4085	0.012885507
11.4115	0.01302278
11.4145	0.012951298
11.4175	0.013073848999999998
11.4205	0.013020203999999999
11.4235	0.013021726
11.4265	0.012838408999999999
11.4295	0.013006113
11.4325	0.012675836999999999
11.4355	0.012604563000000001
11.4385	0.012686473
11.4415	0.012775203
11.4445	0.012469725
11.4475	0.012951523999999999
11.4505	0.012855978
11.4535	0.012609351999999999
11.4565	0.012868443
11.4595	0.012428779
11.4625	0.012833539
11.4655	0.012874113000000001
11.4685	0.012551057
11.4715	0.012850891000000001
11.4745	0.012753556999999999
11.4775	0.012808703999999999
11.4805	0.012808799
11.4835	0.01275901
11.4865	0.012726889
11.4895	0.012619845
11.4925	0.012673314
11.4955	0.012745221999999999
11.4985	0.012825981
11.5015	0.012881324
11.5045	0.012847698999999999
11.5075	0.012515847
11.5105	0.012706038000000001
11.5135	0.012830195
11.5165	0.012688996999999999
11.5195	0.012634171999999999
11.5225	0.012464111000000002
11.5255	0.012088917
11.5285	0.012377032
11.5315	0.012709396999999999
11.5345	0.012516448999999999
11.5375	0.012615285
11.5405	0.012559815
11.5435	0.012559497
11.5465	0.01269234
11.5495	0.012148353
11.5525	0.012526493
11.5555	0.012350015
11.5585	0.012743741999999999
11.5615	0.01239028
11.5645	0.012631073999999999
11.5675	0.012555278000000001
11.5705	0.012407075
11.5735	0.012221236000000002
11.5765	0.01263873
11.5795	0.01244325
11.5825	0.012490372
11.5855	0.012424046999999999
11.5885	0.012501775
11.5915	0.01271064
11.5945	0.012633935
11.5975	0.01251256
11.6005	0.012161654
11.6035	0.012284876
11.6065	0.012603263
11.6095	0.012319842
11.6125	0.012619478
11.6155	0.012334709
11.6185	0.012190641
11.6215	0.012692768
11.6245	0.012596666000000001
11.6275	0.012251666000000001
11.6305	0.012161833
11.6335	0.01220366
11.6365	0.01250993
11.6395	0.012459538000000001
11.6425	0.01246233
11.6455	0.012618535
11.6485	0.012267878000000001
11.6515	0.012318773
11.6545	0.012493037
11.6575	0.012474498
11.6605	0.01243528
11.6635	0.012474728000000001
11.6665	0.012451255
11.6695	0.012503348999999999
11.6725	0.012454896000000002
11.6755	0.012252418999999999
11.6785	0.012339738999999999
11.6815	0.012344147
11.6845	0.012031766000000001
11.6875	0.012260156999999999
11.6905	0.012385173999999999
11.6935	0.012251596000000002
11.6965	0.012482746999999999
11.6995	0.011999253999999999
11.7025	0.012467276999999999
11.7055	0.012513214
11.7085	0.012403355
11.7115	0.012116742
11.7145	0.012476827
11.7175	0.012311214
11.7205	0.012112777
11.7235	0.01246861
11.7265	0.012111543
11.7295	0.012225814
11.7325	0.01178036
11.7355	0.011841271
11.7385	0.012420963
11.7415	0.012137982
11.7445	0.012311266000000001
11.7475	0.011572008
11.7505	0.012122816000000002
11.7535	0.012118833999999998
11.7565	0.012393757
11.7595	0.012189341999999999
11.7625	0.01206492
11.7655	0.012177378
11.7685	0.012268163
11.7715	0.012123578000000001
11.7745	0.012223883
11.7775	0.011939132
11.7805	0.012005293
11.7835	0.012081708
11.7865	0.012167372
11.7895	0.012164455
11.7925	0.012230652
11.7955	0.012266804
11.7985	0.01223259
11.8015	0.011776758
11.8045	0.011954448999999999
11.8075	0.012171251999999999
11.8105	0.012187915
11.8135	0.012243548
11.8165	0.01199863
11.8195	0.012118633
11.8225	0.012070783
11.8255	0.011646928
11.8285	0.012085944
11.8315	0.012019245
11.8345	0.011940036000000001
11.8375	0.011867975
11.8405	0.011752819
11.8435	0.012129576000000001
11.8465	0.01197024
11.8495	0.012077023000000001
11.8525	0.011972325
11.8555	0.011688736000000002
11.8585	0.011960972
11.8615	0.011843501999999999
11.8645	0.01150243
11.8675	0.012055636000000002
11.8705	0.011871989
11.8735	0.011710024
11.8765	0.011940418999999999
11.8795	0.012094502
11.8825	0.011873456999999999
11.8855	0.012046271
11.8885	0.012152605
11.8915	0.012018588
11.8945	0.011916227
11.8975	0.012045466000000001
11.9005	0.011988821
11.9035	0.011800551000000001
11.9065	0.011964936
11.9095	0.011553608
11.9125	0.011852696000000001
11.9155	0.011893774
11.9185	0.012121293
11.9215	0.011645383
11.9245	0.011678633999999999
11.9275	0.011882183999999999
11.9305	0.011893434
11.9335	0.011644991
11.9365	0.012068213000000001
11.9395	0.012029393000000001
11.9425	0.012011888
11.9455	0.01188642
11.9485	0.011719483000000001
11.9515	0.011906803
11.9545	0.011888254
11.9575	0.011708894
11.9605	0.011825775
11.9635	0.011637281000000001
11.9665	0.011845814
11.9695	0.011457415
11.9725	0.011849795
11.9755	0.011935208000000001
11.9785	0.011958677
11.9815	0.01171353
11.9845	0.011680718
11.9875	0.011622334
11.9905	0.011607402
11.9935	0.01194214
11.9965	0.01142632
11.9995	0.011883872
12.0025	0.011819021
12.0055	0.01169432
12.0085	0.011674183000000001
12.0115	0.011802802
12.0145	0.011318324
12.0175	0.011751077
12.0205	0.011737757
12.0235	0.011388081000000001
12.0265	0.011841206000000002
12.0295	0.011497438
12.0325	0.011676116
12.0355	0.011778153000000001
12.0385	0.011781773999999998
12.0415	0.011814393999999999
12.0445	0.011783371
12.0475	0.011790647
12.0505	0.011631911000000002
12.0535	0.011121163
12.0565	0.011680397
12.0595	0.011669835
12.0625	0.01169206
12.0655	0.011272333
12.0685	0.011566993999999999
12.0715	0.011655292
12.0745	0.011781976999999999
12.0775	0.011575165
12.0805	0.011693601999999999
12.0835	0.011501605
12.0865	0.011432848999999998
12.0895	0.011626933999999998
12.0925	0.0110674
12.0955	0.011766286
12.0985	0.011637561999999999
12.1015	0.011512931
12.1045	0.011681546999999999
12.1075	0.011489725
12.1105	0.011352562
12.1135	0.011559798999999999
12.1165	0.011425366000000001
12.1195	0.011598049
12.1225	0.01151698
12.1255	0.011494446
12.1285	0.011559425
12.1315	0.011609501000000001
12.1345	0.011476193
12.1375	0.011505851000000001
12.1405	0.011431793999999999
12.1435	0.011090418000000001
12.1465	0.01138484
12.1495	0.011355074
12.1525	0.011203418
12.1555	0.011541601
12.1585	0.011111612
12.1615	0.01104714
12.1645	0.011388825
12.1675	0.011478145
12.1705	0.011462611999999999
12.1735	0.011619445
12.1765	0.011488492
12.1795	0.011562659
12.1825	0.011430575
12.1855	0.011327508
12.1885	0.011448419
12.1915	0.011230826999999999
12.1945	0.011257295
12.1975	0.011085292
12.2005	0.01142995
12.2035	0.011493343
12.2065	0.011385235
12.2095	0.011114627
12.2125	0.011448208999999999
12.2155	0.011246225
12.2185	0.01109539
12.2215	0.011400395
12.2245	0.011508965
12.2275	0.011495171
12.2305	0.011439174
12.2335	0.011412663
12.2365	0.011112994
12.2395	0.011400533999999999
12.2425	0.011165626000000001
12.2455	0.011135157
12.2485	0.011100206999999999
12.2515	0.010983253
12.2545	0.011325438
12.2575	0.011239457
12.2605	0.011445153999999999
12.2635	0.011337743999999999
12.2665	0.01124337
12.2695	0.011302017
12.2725	0.011413
12.2755	0.011104946999999999
12.2785	0.011274214
12.2815	0.011382482
12.2845	0.01114897
12.2875	0.010819993
12.2905	0.011107852
12.2935	0.011335321
12.2965	0.011297956000000001
12.2995	0.011206528
12.3025	0.011317893
12.3055	0.011370755
12.3085	0.011398525
12.3115	0.011110548999999999
12.3145	0.010910146
12.3175	0.010853908
12.3205	0.010998913
12.3235	0.011198026000000002
12.3265	0.011299011000000001
12.3295	0.011073867
12.3325	0.010897405
12.3355	0.011251903999999998
12.3385	0.01131736
12.3415	0.011298353
12.3445	0.011144322
12.3475	0.011110403999999999
12.3505	0.01086762
12.3535	0.011100678999999999
12.3565	0.011042672
12.3595	0.011255488999999999
12.3625	0.011065926
12.3655	0.011174503
12.3685	0.010947601000000001
12.3715	0.010916324
12.3745	0.010978231000000001
12.3775	0.010937973
12.3805	0.011149053999999999
12.3835	0.01119953
12.3865	0.011174726000000001
12.3895	0.011037277
12.3925	0.011048398000000001
12.3955	0.010884521999999999
12.3985	0.010910698
12.4015	0.011040026000000001
12.4045	0.010975836999999999
12.4075	0.011095578
12.4105	0.011021313999999999
12.4135	0.011010468
12.4165	0.010864295
12.4195	0.010825396999999999
12.4225	0.010913538
12.4255	0.010941717
12.4285	0.010876519
12.4315	0.010677421999999999
12.4345	0.01063776
12.4375	0.010882618
12.4405	0.010874201000000002
12.4435	0.010887776000000002
12.4465	0.010864104
12.4495	0.010795951000000002
12.4525	0.01097152
12.4555	0.010652408
12.4585	0.011011256
12.4615	0.010938475
12.4645	0.011045633000000001
12.4675	0.011084408
12.4705	0.011072978999999998
12.4735	0.010794243
12.4765	0.010955507
12.4795	0.010409215
12.4825	0.010644566999999999
12.4855	0.011015725
12.4885	0.011011982
12.4915	0.010693138999999999
12.4945	0.010789676000000002
12.4975	0.010622375
12.5005	0.010800338
12.5035	0.010863525
12.5065	0.010799055
12.5095	0.010641554
12.5125	0.011078813
12.5155	0.010778435
12.5185	0.010854019
12.5215	0.010810263
12.5245	0.010490042
12.5275	0.010878828
12.5305	0.010725336
12.5335	0.010703071000000002
12.5365	0.010848115
12.5395	0.010542781999999999
12.5425	0.010710493
12.5455	0.010786138
12.5485	0.01080992
12.5515	0.010816758999999999
12.5545	0.010569077
12.5575	0.01090637
12.5605	0.010907295
12.5635	0.010775316000000002
12.5665	0.010700823
12.5695	0.01063621
12.5725	0.01068104
12.5755	0.010785526
12.5785	0.010808826
12.5815	0.010720638000000001
12.5845	0.010425295
12.5875	0.010700073999999999
12.5905	0.010743011
12.5935	0.010654876
12.5965	0.010588233999999998
12.5995	0.010661304
12.6025	0.01047464
12.6055	0.010673876
12.6085	0.010587252
12.6115	0.010806216
12.6145	0.010761466
12.6175	0.010598523
12.6205	0.010814648
12.6235	0.010783082
12.6265	0.01040688
12.6295	0.010768003
12.6325	0.010775523
12.6355	0.01021467
12.6385	0.010531549
12.6415	0.010681376999999999
12.6445	0.010630956
12.6475	0.010712372
12.6505	0.010559965
12.6535	0.010763135
12.6565	0.010381346
12.6595	0.010426278
12.6625	0.010654704
12.6655	0.010444166
12.6685	0.010352960999999999
12.6715	0.010384704
12.6745	0.010333141
12.6775	0.010428495999999999
12.6805	0.01059696
12.6835	0.010508275
12.6865	0.010701308
12.6895	0.010478208000000001
12.6925	0.010655261000000001
12.6955	0.01066384
12.6985	0.010496662
12.7015	0.010246191
12.7045	0.010287089000000001
12.7075	0.010514343999999998
12.7105	0.010643022
12.7135	0.010682345
12.7165	0.010537139
12.7195	0.010543948999999999
12.7225	0.010328101
12.7255	0.010670125
12.7285	0.010388645
12.7315	0.010296951
12.7345	0.010508803999999998
12.7375	0.010522873
12.7405	0.010667231000000001
12.7435	0.010556985
12.7465	0.010650018999999998
12.7495	0.010549823
12.7525	0.010369198
12.7555	0.010631003
12.7585	0.010282767
12.7615	0.010572801000000001
12.7645	0.010290671999999999
12.7675	0.010049996
12.7705	0.010220553
12.7735	0.010334565
12.7765	0.010318184000000001
12.7795	0.010114495
12.7825	0.010119217
12.7855	0.010297018
12.7885	0.010330441
12.7915	0.010137253
12.7945	0.010553953
12.7975	0.010308048
12.8005	0.010387303
12.8035	0.01047482
12.8065	0.01038969
12.8095	0.010109119
12.8125	0.010202501999999999
12.8155	0.0099199363
12.8185	0.010276254
12.8215	0.010333314
12.8245	0.010505147
12.8275	0.010404095
12.8305	0.0099412676
12.8335	0.010187233
12.8365	0.010463451
12.8395	0.010077638
12.8425	0.010046956999999999
12.8455	0.010481116
12.8485	0.010360723
12.8515	0.010111803
12.8545	0.010264651999999999
12.8575	0.010269401
12.8605	0.010341319
12.8635	0.010120226
12.8665	0.010350202
12.8695	0.01041702
12.8725	0.010238399
12.8755	0.010310039
12.8785	0.010430973
12.8815	0.010338851999999999
12.8845	0.010057138
12.8875	0.010118321999999999
12.8905	0.010327269
12.8935	0.0099653237
12.8965	0.010074012
12.8995	0.010384149
12.9025	0.010323405
12.9055	0.010127075
12.9085	0.010125671999999999
12.9115	0.010024752
12.9145	0.010123891999999999
12.9175	0.010218878
12.9205	0.009887103000000001
12.9235	0.0099556703
12.9265	0.010026233
12.9295	0.010206645
12.9325	0.010116921999999999
12.9355	0.010020952
12.9385	0.010070606
12.9415	0.010210041999999999
12.9445	0.010062284
12.9475	0.010131819
12.9505	0.01029436
12.9535	0.010113921
12.9565	0.010083421
12.9595	0.0099973526
12.9625	0.0098219396
12.9655	0.010258381
12.9685	0.010280864
12.9715	0.010107036
12.9745	0.010176501
12.9775	0.010150302
12.9805	0.0099787529
12.9835	0.010266116
12.9865	0.0098897633
12.9895	0.0099649383
12.9925	0.010039351
12.9955	0.010125461
12.9985	0.010111120999999999
13.0015	0.0099625573
13.0045	0.010134868
13.0075	0.010000638000000001
13.0105	0.010213758
13.0135	0.010006083
13.0165	0.0099130287
13.0195	0.0099185837
13.0225	0.0099571872
13.0255	0.009935811899999999
13.0285	0.010098315
13.0315	0.0098434595
13.0345	0.0095498646
13.0375	0.010107096
13.0405	0.010088781
13.0435	0.009886625500000001
13.0465	0.0098494198
13.0495	0.0099815789
13.0525	0.010034076
13.0555	0.010069477
13.0585	0.0099762486
13.0615	0.010090284
13.0645	0.009789558
13.0675	0.010054814
13.0705	0.010085719
13.0735	0.0098279692
