        1136           4           3
Mon Jul 11 16:09:24 2005
classB_77_86.fits
    lambda (um)    Flux (Jy)   Sigma (Jy)    AOT ident.
      7.72765     0.710645      2.13228      7.00000
      7.72987     0.713016      2.87546      7.00000
      7.73137     0.704926      4.24307      7.00000
      7.73345     0.700256      3.33482      7.00000
      7.73549     0.703571      3.24212      7.00000
      7.73736     0.719272      2.18424      7.00000
      7.73930     0.724937      2.21592      7.00000
      7.74112     0.724593      2.61559      7.00000
      7.74318     0.729418      2.50210      7.00000
      7.74525     0.734311      3.71669      7.00000
      7.74694     0.746089      2.92170      7.00000
      7.74903     0.747583      2.39194      7.00000
      7.75087     0.748003      2.71728      7.00000
      7.75280     0.755063      2.37925      7.00000
      7.75501     0.762833      2.38858      7.00000
      7.75668     0.773463      1.90899      7.00000
      7.75866     0.776487      1.39324      7.00000
      7.76063     0.781167      1.66310      7.00000
      7.76254     0.790038      1.88281      7.00000
      7.76446     0.799002      2.90678      7.00000
      7.76643     0.805522      2.46166      7.00000
      7.76841     0.810102      2.29909      7.00000
      7.77040     0.813617      1.92639      7.00000
      7.77228     0.822719      1.53749      7.00000
      7.77421     0.826737      2.49958      7.00000
      7.77619     0.831484      2.53816      7.00000
      7.77816     0.834475      2.33715      7.00000
      7.78017     0.840135      2.51758      7.00000
      7.78188     0.845849      3.15992      7.00000
      7.78396     0.846235      2.15078      7.00000
      7.78595     0.844091      1.73615      7.00000
      7.78781     0.846207      1.30753      7.00000
      7.78994     0.853765      1.62037      7.00000
      7.79165     0.863790      1.03781      7.00000
      7.79373     0.862971      2.42053      7.00000
      7.79572     0.855889      3.56601      7.00000
      7.79758     0.856349      3.26963      7.00000
      7.79972     0.864366      3.26095      7.00000
      7.80142     0.883816      2.90630      7.00000
      7.80320     0.887556      2.79244      7.00000
      7.80549     0.884201      4.32134      7.00000
      7.80735     0.877137      3.10025      7.00000
      7.80920     0.879226      1.88728      7.00000
      7.81120     0.898069      2.60009      7.00000
      7.81298     0.910525      3.69197      7.00000
      7.81528     0.911464      3.87646      7.00000
      7.81713     0.901293      1.99530      7.00000
      7.81898     0.899959      2.12027      7.00000
      7.82099     0.922250      3.40090      7.00000
      7.82277     0.946093      4.59220      7.00000
      7.82507     0.948678      4.68879      7.00000
      7.82692     0.929011      3.00079      7.00000
      7.82877     0.913348      1.98266      7.00000
      7.83078     0.933154      4.01444      7.00000
      7.83257     0.965649      4.72812      7.00000
      7.83486     0.978297      3.60631      7.00000
      7.83671     0.958711      3.48319      7.00000
      7.83857     0.936679      2.50125      7.00000
      7.84058     0.944461      3.60878      7.00000
      7.84237     0.975311      4.07369      7.00000
      7.84466     0.990385      3.56301      7.00000
      7.84652     0.972229      4.12157      7.00000
      7.84837     0.940072      2.58365      7.00000
      7.85038     0.934965      2.25874      7.00000
      7.85217     0.962181      4.38988      7.00000
      7.85447     0.983320      3.81526      7.00000
      7.85633     0.977074      3.06860      7.00000
      7.85818     0.947990      2.56777      7.00000
      7.86019     0.937014      2.31527      7.00000
      7.86198     0.959778      3.70111      7.00000
      7.86428     0.991023      2.65268      7.00000
      7.86615      1.00000      1.48479      7.00000
      7.86800     0.965439      2.65711      7.00000
      7.87001     0.927550      4.10631      7.00000
      7.87179     0.919913      4.66396      7.00000
      7.87410     0.940253      3.39408      7.00000
      7.87597     0.957232      2.19478      7.00000
      7.87782     0.935401      4.23585      7.00000
      7.87983     0.910793      4.44567      7.00000
      7.88192     0.902919      3.31576      7.00000
      7.88392     0.922863      3.04314      7.00000
      7.88580     0.939424      2.71734      7.00000
      7.88795     0.928451      3.32361      7.00000
      7.88966     0.907036      3.57535      7.00000
      7.89175     0.889136      3.87939      7.00000
      7.89375     0.894881      3.54690      7.00000
      7.89564     0.909685      2.85512      7.00000
      7.89778     0.914591      2.65336      7.00000
      7.89949     0.903527      3.07957      7.00000
      7.90159     0.881191      3.56650      7.00000
      7.90359     0.869625      3.10233      7.00000
      7.90549     0.875167      2.30898      7.00000
      7.90761     0.883362      2.07263      7.00000
      7.90951     0.877924      2.37727      7.00000
      7.91144     0.854865      3.04415      7.00000
      7.91343     0.835136      1.53550      7.00000
      7.91544     0.832051      2.14024      7.00000
      7.91744     0.845297      1.97565      7.00000
      7.91937     0.852468      2.43156      7.00000
      7.92129     0.837059      3.82060      7.00000
      7.92328     0.807048      3.26855      7.00000
      7.92539     0.788718      2.34706      7.00000
      7.92728     0.796662      2.29255      7.00000
      7.92924     0.814017      2.01990      7.00000
      7.93145     0.811247      2.60777      7.00000
      7.93314     0.783658      4.47284      7.00000
      7.93525     0.755423      2.95404      7.00000
      7.93712     0.750771      2.70891      7.00000
      7.93911     0.777608      3.41307      7.00000
      7.94129     0.789304      4.04895      7.00000
      7.94318     0.775871      5.21490      7.00000
      7.94512     0.735900      2.21184      7.00000
      7.94697     0.717289      3.53254      7.00000
      7.94918     0.736323      5.19425      7.00000
      7.95114     0.757496      3.35371      7.00000
      7.95307     0.755340      3.53827      7.00000
      7.95531     0.714003      3.50557      7.00000
      7.95683     0.689074      3.71833      7.00000
      7.95907     0.701952      4.36776      7.00000
      7.96099     0.733516      3.60892      7.00000
      7.96296     0.735470      3.29370      7.00000
      7.96519     0.699566      3.22934      7.00000
      7.96703     0.662950      2.06147      7.00000
      7.96895     0.663970      2.68212      7.00000
      7.97085     0.687559      4.35382      7.00000
      7.97304     0.702655      2.09565      7.00000
      7.97503     0.683213      2.59864      7.00000
      7.97692     0.648812      3.67702      7.00000
      7.97903     0.633784      2.22656      7.00000
      7.98103     0.647418      3.02091      7.00000
      7.98295     0.669192      1.63096      7.00000
      7.98489     0.662100      2.22564      7.00000
      7.98700     0.632861      3.11677      7.00000
      7.98892     0.605595      2.44017      7.00000
      7.99093     0.603984      2.74942      7.00000
      7.99304     0.618995      1.87847      7.00000
      7.99476     0.627975      2.05511      7.00000
      7.99691     0.617953      2.00348      7.00000
      7.99881     0.591182      3.78096      7.00000
      8.00084     0.569372      3.26775      7.00000
      8.00293     0.568295      2.61050      7.00000
      8.00497     0.579454      2.21040      7.00000
      8.00683     0.585060      1.30921      7.00000
      8.00870     0.567852      1.98513      7.00000
      8.01113     0.544741      3.22748      7.00000
      8.01303     0.532005      2.62745      7.00000
      8.01488     0.536526      2.24741      7.00000
      8.01691     0.547881      1.28301      7.00000
      8.01902     0.544246      1.14090      7.00000
      8.02104     0.525130      3.43901      7.00000
      8.02296     0.504902      2.04388      7.00000
      8.02508     0.501809      1.34503      7.00000
      8.02702     0.520932      2.74163      7.00000
      8.02894     0.530454      2.56394      7.00000
      8.03095     0.515409      4.15516      7.00000
      8.03307     0.485229      1.57768      7.00000
      8.03497     0.472144      1.70249      7.00000
      8.03697     0.490118      2.77113      7.00000
      8.03915     0.503486      2.80208      7.00000
